age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,,16.7,0,1,1,NHL,0,0,1964-65,0,12,2,,0,2,,CBH,3
21,,0.0,0,0,-1,NHL,5,0,1965-66,0,1,0,,0,2,,CBH,0
22,,0.0,0,0,0,NHL,1,0,1966-67,0,1,0,,0,0,,CBH,0
23,,0.0,0,1,-4,NHL,4,0,1967-68,0,6,0,,0,0,,BOS,1
24,,6.3,1,2,2,NHL,10,0,1968-69,0,32,2,,1,0,,BOS,4
25,SC,11.1,2,12,10,NHL,14,0,1969-70,0,36,4,,2,6,,BOS,16
26,,12.5,2,4,2,NHL,7,0,1970-71,0,24,3,,1,0,,BOS,7
27,SC,14.3,6,9,6,NHL,15,0,1971-72,0,49,7,,1,0,,BOS,16
28,,9.1,1,1,-4,NHL,5,0,1972-73,0,11,1,,0,0,,BOS,2
30,,7.1,2,4,-4,NHL,0,0,1974-75,0,28,2,,0,0,,BUF,6
31,,0.0,0,1,-3,NHL,9,0,1975-76,0,13,0,,0,0,,BUF,1
32,,0.0,0,0,0,NHL,5,0,1976-77,0,3,0,,0,0,,BUF,0
