year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2008-09,16,8,36,9,0,J18 Elit,18,S\xc3\xb6dert\xc3\xa4lje SK J18,17
2008-09,16,8,56,3,0,J18 Allsvens,14,S\xc3\xb6dert\xc3\xa4lje SK J18,11
2009-10,17,3,0,0,0,Internationa,3,Sweden U18 (all),3
2009-10,17,7,54,10,0,SuperElit,27,S\xc3\xb6dert\xc3\xa4lje SK J20,17
2009-10,17,15,61,27,0,J18 Elit,15,S\xc3\xb6dert\xc3\xa4lje SK J18,42
2010-11,18,1,0,1,2,SHL,7,Djurg\xc3\xa5rdens IF,2
2010-11,18,14,53,22,0,SuperElit,31,Djurg\xc3\xa5rdens IF J20,36
2011-12,19,0,2,0,0,Internationa,1,Sweden U20 (all),0
2011-12,19,2,57,3,-1,SuperElit,8,Skellefte\xc3\xa5 AIK J20,5
2011-12,19,0,0,0,0,SHL,1,Skellefte\xc3\xa5 AIK,0
2011-12,19,8,55,9,-2,Allsvenskan,29,Bor\xc3\xa5s HC,17
2012-13,20,1,0,2,1,SuperElit,2,Djurg\xc3\xa5rdens IF J20,3
2012-13,20,1,12,0,0,ET,6,Djurg\xc3\xa5rdens IF,1
2012-13,20,10,38,13,6,Allsvenskan,46,Djurg\xc3\xa5rdens IF,23
2013-14,21,6,8,5,0,ET,8,Djurg\xc3\xa5rdens IF,11
2013-14,21,13,34,17,-1,Allsvenskan,43,Djurg\xc3\xa5rdens IF,30
2014-15,22,4,6,2,4,Internationa,9,Sweden (all),6
2014-15,22,3,6,1,4,EHT,5,Sweden,4
2014-15,22,17,30,15,-3,SHL,50,Djurg\xc3\xa5rdens IF,32
2014-15,22,0,16,1,-2,Champions HL,5,Djurg\xc3\xa5rdens IF,1
2015-16,23,15,34,19,12,SHL,47,Djurg\xc3\xa5rdens IF,34
2015-16,23,2,8,5,-2,Champions HL,8,Djurg\xc3\xa5rdens IF,7
2015-16,23,2,4,5,6,Internationa,12,Sweden (all),7
2015-16,23,1,2,0,1,EHT,4,Sweden,1
2016-17,24,17,23,17,17,AHL,43,San Jose Barracuda,34
