year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1993-94,15,1,41,7,0,SMHL,32,North Battleford North Stars,8
1994-95,16,4,72,20,0,WHL,72,Red Deer Rebels,24
1995-96,17,5,61,19,0,WHL,70,Red Deer Rebels,24
1996-97,18,6,70,33,0,WHL,59,Red Deer Rebels,39
1996-97,18,0,6,0,0,WJC-A,7,Canada,0
1997-98,19,1,17,6,5,WHL,14,Red Deer Rebels,7
1997-98,19,0,4,0,0,WJC-A,4,Canada,0
1998-99,20,4,34,12,-15,AHL,76,Adirondack Red Wings,16
1999-00,21,3,61,14,-12,AHL,75,Cincinnati Mighty Ducks,17
2000-01,22,2,50,15,2,AHL,76,Cincinnati Mighty Ducks,17
2001-02,23,1,2,1,4,AHL,5,Cincinnati Mighty Ducks,2
2003-04,25,0,0,0,0,AHL,1,Lowell Lock Monsters,0
