league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,6,0,28,0,2,0,,HAM,[],0,0,0,0,2,0,1920-21,,0,8,0,0
NHL,0,0,29,0,23,0,,HAM,[],0,0,14,0,9,0,1921-22,,0,8,0,0
NHL,0,0,30,0,12,0,,HAM,[],0,0,6,0,6,0,1922-23,,0,35,0,0
NHL,4,0,31,0,0,0,,HAM,[],0,0,0,0,0,0,1923-24,,0,4,0,0
NHL,40,0,34,0,13,0,,NYA,[],0,0,6,0,7,0,1926-27,,0,24,0,0
NHL,43,0,35,0,9,0,,NYA,[],0,0,1,0,8,0,1927-28,,0,62,0,0
NHL,0,0,36,0,5,0,,NYA,[],0,0,1,0,4,0,1928-29,,0,32,0,0
NHL,38,0,37,0,1,0,,TOT,[],0,0,1,0,0,0,1929-30,,0,8,0,0
NHL,24,0,37,0,0,0,,NYA,[],0,0,0,0,0,0,1929-30,,0,0,0,0
NHL,14,0,37,0,1,0,,NYR,[],0,0,1,0,0,0,1929-30,,0,8,0,0
