year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1913-14,21,1,0,0,0,NOHA,4,New Liskeard Seniors,1
1915-16,23,0,0,0,0,OHA-Int.,2,Hamilton Tigers-2,0
1916-17,24,8,0,0,0,OHA-Int.,6,Hamilton Tigers-2,8
1917-18,25,8,0,0,0,OHA-Sr.,8,Hamilton Tigers,8
1918-19,26,5,0,1,0,OHA-Sr.,8,Hamilton Tigers,6
1919-20,27,8,0,3,0,OHA-Sr.,5,Hamilton Tigers,11
1920-21,28,4,0,4,0,OHA-Sr.,9,Hamilton Tigers,8
1923-24,31,4,6,2,0,WCHL,18,Saskatoon Crescents,6
1924-25,32,8,46,3,0,WCHL,28,Saskatoon Crescents,11
1925-26,33,2,32,10,0,WHL,30,Saskatoon Crescents,12
1926-27,34,3,0,1,0,Can-Pro,3,Niagara Falls Cataracts,4
1930-31,38,5,24,5,0,IHL,45,2 Teams,10
1930-31,38,0,6,0,0,IHL,8,London Tecumsehs,0
1930-31,38,5,18,5,0,IHL,37,Pittsburgh Yellowjackets,10
1931-32,39,0,19,0,0,IHL,21,Pittsburgh Yellowjackets,0
