game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
1,5.7,-4,35,1,21,433,20,8,2011-12,10,0,2,1,NYR,,12,85,NHL
0,5.9,-3,17,0,22,254,12,1,2012-13,2,0,1,1,NYR,,8,42,NHL
