bad_start,shutouts,awards,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,good_starts,age,good_start_precentages,saves,pim,goals,games_started,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,goalie_point_share,assists,ties,wins,games_played,minutes
0,2,"[{'link': '/awards/voting-1973.html#calder', 'name': 'Calder-5'}]",1,3.09,0,0,NHL,0,22,0,0,12,0,0,0,100,0,1972-73,ATF,15,5.7,1,10,9,34,1944
0,5,[],0,2.77,0,0,NHL,0,23,0,0,10,0,0,0,123,0,1973-74,ATF,18,8.8,0,8,19,46,2660
0,3,"[{'link': '/awards/voting-1975.html#AS', 'name': 'AS-7'}]",2,2.78,0,0,NHL,0,24,0,0,42,0,0,0,111,0,1974-75,ATF,15,8.6,2,5,20,40,2400
0,2,[],1,2.54,0,0,NHL,0,25,0,0,10,0,0,0,113,0,1975-76,ATF,17,10.4,1,8,19,47,2671
0,1,[],1,3.51,0,0,NHL,0,26,0,0,9,0,0,0,139,0,1976-77,ATF,17,5.7,1,5,17,42,2378
0,2,[],3,2.75,0,0,NHL,0,27,0,0,6,0,0,0,153,0,1977-78,ATF,12,11.6,3,0,25,58,3340
0,3,"[{'link': '/awards/voting-1979.html#AS', 'name': 'AS-8'}, {'link': '/awards/voting-1979.html#hart', 'name': 'Hart-16'}]",3,3.33,0,0,NHL,0,28,0,0,17,0,0,0,201,0,1978-79,ATF,21,10.5,3,7,0,0,3624
0,2,[],1,3.18,0,0,NHL,0,29,0,0,34,0,0,0,163,0,1979-80,ATF,19,9.5,1,10,23,53,3076
0,2,"[{'link': '/awards/voting-1981.html#AS', 'name': 'AS-6'}, {'link': '/awards/voting-1981.html#hart', 'name': 'Hart-7'}]",4,3.43,0,0,NHL,0,30,0,0,10,0,0,0,143,0,1980-81,TOT,10,7.9,4,8,23,43,2500
0,0,"[{'link': '/awards/voting-1981.html#AS', 'name': 'AS-6'}, {'link': '/awards/voting-1981.html#hart', 'name': 'Hart-7'}]",4,4.03,0,0,NHL,0,30,0,0,6,0,0,0,51,0,1980-81,CGY,5,1.8,4,3,4,14,760
0,2,"[{'link': '/awards/voting-1981.html#AS', 'name': 'AS-6'}, {'link': '/awards/voting-1981.html#hart', 'name': 'Hart-7'}]",0,3.17,0,0,NHL,0,30,0,0,4,0,0,0,92,0,1980-81,QUE,5,6.0,0,5,19,29,1740
0,1,"[{'link': '/awards/voting-1982.html#AS', 'name': 'AS-11'}, {'link': '/awards/voting-1982.html#vezina', 'name': 'Vezina-4'}]",3,3.86,0,0,NHL,0,31,0,0,36,0,0,0,230,0,1981-82,QUE,22,10.1,3,11,27,60,3572
0,1,[],4,4.01,0,0,NHL,0,32,0,0,8,0,0,0,197,0,1982-83,QUE,21,7.3,4,8,20,50,2947
0,1,"[{'link': '/awards/voting-1984.html#AS', 'name': 'AS-6'}, {'link': '/awards/voting-1984.html#hart', 'name': 'Hart-12'}, {'link': '/awards/voting-1984.html#vezina', 'name': 'Vezina-5'}]",3,3.20,12.68,1523,NHL,0,33,0,1343,19,0,0,93,180,.882,1983-84,QUE,18,9.1,3,8,29,57,3373
0,0,[],2,3.49,2.35,824,NHL,0,34,0,723,2,0,0,98,101,.877,1984-85,QUE,13,4.6,2,4,12,29,1738
0,2,[],1,3.79,-7.68,790,NHL,0,35,0,683,38,0,0,108,107,.865,1985-86,WIN,14,3.6,1,2,11,32,1696
