bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,Finland-2,13,SaPKo Savonlinna,0,17,0,0,0,76,0,0,0,0,0,0,0,0,0,0,1982-83,0,0,0,0
0,EJC-A,4,Finland,200,17,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1982-83,0,2.70,0,0
0,Finland,9,Ilves Tampere,540,18,0,0,0,27,0,0,0,1,0,0,0,0,0,0,1983-84,0,3.00,0,0
0,WJC-A,4,Finland,240,18,1,0,0,13,0,0,0,0,3,0,0,0,0,0,1983-84,0,3.25,0,0
0,Finland,9,Ilves Tampere,540,19,0,0,0,23,0,0,0,1,0,0,0,0,0,0,1984-85,0,2.56,0,0
0,WJC-A,1,Finland,60,19,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1984-85,0,2.00,0,0
0,Finland,16,Ilves Tampere,0,20,0,0,0,60,0,0,0,0,0,0,0,0,0,0,1985-86,0,0,0,0
0,Finland,43,Lukko Rauma,2542,21,20,0,0,160,0,0,7,2,16,0,0,0,0,0,1986-87,0,3.78,0,0
0,WEC-A,8,Finland,464,21,3,0,0,27,0,0,1,0,4,0,0,0,0,0,1986-87,0,3.49,0,0
0,Can-Cup,1,Finland,20,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1987-88,0,3.00,0,0
0,Finland,43,Lukko Rauma,2468,22,0,0,0,129,0,0,0,5,0,0,0,0,0,0,1987-88,0,3.14,0,0
0,Olympics,6,Finland,360,22,1,0,0,11,0,0,1,1,4,0,0,0,0,0,1987-88,0,1.83,0,0
0,IHL,28,Kalamazoo Wings,1523,23,8,0,0,93,0,0,4,0,13,0,0,0,0,0,1988-89,0,3.66,0,0
0,IHL,49,Kalamazoo Wings,2715,24,9,0,0,159,0,0,3,1,31,0,0,0,0,0,1989-90,0,3.51,0,0
0,Fr-Tour,3,Minnesota North Stars,85,25,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1990-91,0,2.82,0,0
0,IHL,38,Kalamazoo Wings,2278,25,13,0,0,144,0,0,1,1,24,0,0,0,0,0,1990-91,0,3.79,0,0
0,IHL,5,Kansas City Blades,307,26,0,0,0,15,0,0,0,0,5,0,0,0,0,0,1991-92,0,2.93,0,0
0,Finland-2,45,KooKoo Kouvola,2712,27,13,0,0,144,0,0,5,0,27,0,0,0,0,0,1992-93,0,3.19,0,0
0,Finland,46,Lukko Rauma,2762,28,16,0,0,131,0,0,4,2,26,0,0,0,0,0,1993-94,0,2.85,0,0
0,Olympics,5,Finland,300,28,0,0,0,3,0,0,0,2,5,0,0,0,0,0,1993-94,0,0.60,0,0
0,WC-A,7,Finland,400,28,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1993-94,0,1.50,0,0
0,Sweden,37,Lulea HF,2220,29,0,0,0,105,0,0,0,4,0,0,0,0,0,0,1994-95,0,2.84,0,0
0,WC-A,7,Finland,420,29,1,0,0,12,0,0,1,2,5,0,0,0,0,0,1994-95,0,1.71,0,0
0,Sweden,39,Lulea HF,2300,30,0,0,0,97,0,0,0,6,0,0,0,0,0,0,1995-96,0,2.53,0,0
0,WC-A,4,Finland,238,30,2,0,0,12,0,0,2,0,0,0,0,0,0,0,1995-96,0,3.03,0,0
0,W-Cup,2,Finland,120,31,1,0,0,8,0,0,0,0,1,0,0,0,0,0,1996-97,0,4.00,0,0
0,Sweden,37,Lulea HF,2160,31,0,0,0,76,0,0,0,5,0,0,0,0,0,0,1996-97,0,2.11,0,0
0,WC-A,6,Finland,357,31,2,0,0,10,0,0,0,1,4,0,0,0,0,0,1996-97,0,1.68,0,0
0,Sweden,43,Lulea HF,2534,32,0,0,0,111,0,0,0,6,0,0,0,0,0,0,1997-98,0,2.63,0,0
0,Olympics,4,Finland,237,32,3,0,0,14,0,0,0,0,1,0,0,0,0,0,1997-98,0,3.54,0,0
0,WC-A,2,Finland,119,32,1,0,0,4,0,0,0,1,1,0,0,0,0,0,1997-98,0,2.02,0,0
0,Sweden,47,Lulea HF,2839,33,0,0,0,129,0,0,0,2,0,0,0,0,0,0,1998-99,0,2.73,58,0
0,Sweden,40,Lulea HF,2422,34,0,0,1,102,0,0,0,6,0,1,0,0,0,0,1999-00,0,2.53,46,0
0,Sweden,41,Lulea HF,2380,35,0,0,4,110,0,0,0,2,0,3,0,1,0,0,2000-01,0,2.77,53,0
0,Finland,46,Blues Espoo,2724,36,19,0,2,136,0,0,7,3,19,2,0,0,0,0,2001-02,0,3.00,32,0
0,Finland,19,Blues Espoo,1113,37,5,0,0,38,0,0,5,3,8,0,0,0,0,0,2002-03,0,2.05,14,0
0,Finland,34,SaiPa Lappeenranta,1941,38,15,0,1,94,0,0,7,3,9,1,0,0,0,0,2003-04,0,2.91,24,0
0,Sweden,4,HV 71 Jonkoping,230,38,0,0,0,7,0,0,0,1,0,0,0,0,0,0,2003-04,0,1.83,0,0
0,Finland,45,SaiPa Lappeenranta,2564,39,25,0,0,136,0,0,10,1,10,0,0,0,0,0,2004-05,0,3.18,24,0
