year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1929-30,17,6,12,1,0,OHA-Jr.,6,Stratford Midgets,7
1930-31,18,3,4,1,0,OHA-Jr.,5,Stratford Midgets,4
1932-33,20,7,38,2,0,Can-Am,41,Providence Reds,9
1933-34,21,13,24,3,0,Can-Am,40,2 Teams,16
1933-34,21,0,0,0,0,Can-Am,2,Providence Reds,0
1933-34,21,13,24,3,0,Can-Am,38,New Haven Eagles,16
1934-35,22,8,19,9,0,Can-Am,34,3 Teams,17
1934-35,22,1,11,2,0,Can-Am,7,New Haven Eagles,3
1934-35,22,1,4,2,0,Can-Am,8,Quebec Castors,3
1934-35,22,6,4,5,0,Can-Am,19,Boston Cubs,11
1935-36,23,18,22,8,0,Can-Am,47,2 Teams,26
1935-36,23,14,20,7,0,Can-Am,42,Boston Cubs,21
1935-36,23,4,2,1,0,Can-Am,5,New Haven Eagles,5
1936-37,24,8,20,9,0,IAHL,41,3 Teams,17
1936-37,24,0,4,0,0,IAHL,4,New Haven Eagles,0
1936-37,24,1,6,2,0,IAHL,4,Providence Reds,3
1936-37,24,7,10,7,0,IAHL,33,Springfield Indians,14
1937-38,25,4,23,2,0,IAHL,47,2 Teams,6
1937-38,25,0,4,0,0,IAHL,8,Springfield Indians,0
1937-38,25,4,19,2,0,IAHL,39,New Haven Eagles,6
1938-39,26,13,10,12,0,IAHL,53,New Haven Eagles,25
1939-40,27,8,32,8,0,IAHL,51,New Haven Eagles,16
1940-41,28,2,52,4,0,AHL,54,Philadelphia Ramblers,6
1941-42,29,2,10,2,0,AHA,17,Minneapolis Millers,4
1941-42,29,1,9,3,0,AHL,20,Providence Reds,4
