year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1990-91,21,21,6,25,0,ECAC-2,28,American International U.,46
1991-92,22,12,34,34,0,IHL,82,Salt Lake Golden Eagles,46
1992-93,23,13,24,50,0,IHL,82,Salt Lake Golden Eagles,63
1993-94,24,17,32,32,0,AHL,72,Saint John Flames,49
1994-95,25,6,22,28,0,IHL,80,Kansas City Blades,34
1995-96,26,12,26,21,0,IHL,82,Fort Wayne Komets,33
1996-97,27,8,26,15,0,Finland,49,JYP HT Jyvaskyla,23
1997-98,28,10,28,16,0,Finland,48,JYP Jyvaskyla,26
1998-99,29,13,65,13,0,Finland,53,JYP Jyvaskyla,26
1999-00,30,4,45,14,0,Germany,67,Schwenninger Wild Wings,18
2000-01,31,5,36,14,0,Germany,59,ESC Moskitos Essen,19
2001-02,32,15,79,7,0,Austria,39,Vienna Capitals,22
