pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,HC Poldi Kladno Jr.,10,0,16,CzRep-Jr.,39,1995-96,15,6
0,HC Poldi Kladno Jr.,21,0,28,CzRep-Jr.,38,1996-97,16,7
8,Czech Republic,1,0,1,EJC-A,6,1996-97,16,0
112,Hull Olympiques,19,-18,22,QMJHL,70,1997-98,17,3
141,Hull Olympiques,56,11,78,QMJHL,65,1998-99,18,22
10,Cincinnati Mighty Ducks,2,-2,2,AHL,7,1999-00,19,0
22,Cincinnati Mighty Ducks,6,6,8,AHL,18,2000-01,20,2
2,Czech Republic,0,5,0,W-Cup,4,2004-05,24,0
52,HC Bili Tygri Liberec,12,0,18,CzRep,27,2004-05,24,6
25,HC Berounsti Medvedi Beroun,1,0,1,CzRep-2,1,2004-05,24,0
4,Czech Republic,1,5,1,WC-A,9,2004-05,24,0
