won,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
,0,NHL,2,SJS,40,24,0,0,0,3,0,0,0,0,0,0,0,0,0,.824,1993-94,17,4.50,0,14
,0,NHL,4,PHX,171,28,3,134,0,11,0,-2.76,0,0,0,0,0,0,0,.887,1997-98,97,3.86,0,86
