assists,team,goals,year,games_played,points,pim,age,plus_minus,league
15,Calgary Buffaloes,14,1993-94,34,29,82,16,0,AMHL
23,Regina Pats,20,1994-95,62,43,45,17,0,WHL
55,Regina Pats,57,1995-96,70,112,105,18,0,WHL
49,Regina Pats,49,1996-97,58,98,148,19,0,WHL
58,Regina Pats,41,1997-98,56,99,134,20,45,WHL
0,Canada,4,1997-98,7,4,14,20,0,WJC-A
15,Syracuse Crunch,14,1998-99,38,29,48,21,-19,AHL
32,Syracuse Crunch,19,1999-00,45,51,113,22,4,AHL
26,Kansas City Blades,27,2000-01,60,53,136,23,-18,IHL
17,Manitoba Moose,16,2001-02,68,33,187,24,-1,AHL
29,St. John\'s Maple Leafs,24,2002-03,65,53,123,25,0,AHL
33,St. John\'s Maple Leafs,22,2003-04,52,55,106,26,-1,AHL
15,HPK Hameenlinna,21,2004-05,51,36,94,27,0,Finland
18,HC Fribourg-Gotteron,17,2005-06,44,35,129,28,0,Swiss
5,HC Fribourg-Gotteron,1,2005-06,5,6,31,28,0,Swiss-Q
21,HC Fribourg-Gotteron,13,2006-07,38,34,54,29,0,Swiss
43,SCL Tigers Langnau,26,2007-08,48,69,87,30,0,Swiss
32,EV Zug,18,2008-09,49,50,100,31,0,Swiss
33,EV Zug,30,2009-10,46,63,48,32,0,Swiss
36,EV Zug,16,2010-11,43,52,54,33,0,Swiss
21,EV Zug,16,2011-12,39,37,59,34,0,Swiss
18,EV Zug,18,2012-13,50,36,50,35,0,Swiss
