giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
5,NHL,10,0,22,0,23,10,3,2,0,120,LAK,1,0,[],10.0,1,2,2,1,0,0,2007-08,0,11:59,0,0,0,2
13,NHL,40,1,23,24,121,68,16,13,8,541,LAK,11,17.2,[],5.9,2,12,-4,4,5,0,2008-09,5,13:31,2,4,0,4
20,NHL,60,1,24,2,202,101,15,39,1,772,TOT,28,50.0,[],5.9,4,9,-9,6,2,0,2009-10,8,12:52,2,10,0,8
12,NHL,41,1,24,2,112,55,6,28,0,466,LAK,18,33.3,[],5.5,2,3,-1,3,1,0,2009-10,3,11:22,1,4,0,3
8,NHL,19,0,24,0,90,46,9,11,1,306,TBL,10,100.0,[],6.5,2,6,-8,3,1,0,2009-10,5,16:05,1,6,0,5
19,NHL,81,1,25,25,316,196,51,21,18,1142,TBL,35,32.4,[],8.7,14,34,5,17,12,0,2010-11,16,14:06,3,10,0,16
36,NHL,81,3,26,14,272,152,65,17,11,1307,TBL,34,17.6,[],15.8,16,41,9,24,3,0,2011-12,11,16:08,8,16,0,30
25,NHL,0,2,27,4,158,94,36,11,10,804,TBL,20,33.3,[],11.7,8,25,-1,11,2,0,2012-13,7,16:45,3,12,0,15
40,NHL,81,4,28,12,276,157,42,13,14,1334,TBL,36,25.0,[],7.6,9,30,-3,12,4,0,2013-14,12,16:28,3,14,0,16
35,NHL,82,0,29,3,270,146,34,24,7,1407,EDM,46,57.1,[],8.2,7,22,-33,12,4,0,2014-15,19,17:10,5,24,0,15
34,NHL,76,2,30,4,284,149,43,31,8,1279,TOT,31,33.3,[],9.4,12,29,-11,14,2,0,2015-16,15,16:50,2,12,1,20
29,NHL,61,2,30,4,245,130,32,27,3,1064,EDM,22,20.0,[],8.5,9,21,-9,11,1,0,2015-16,14,17:27,2,10,1,17
5,NHL,15,0,30,0,39,19,11,4,5,215,FLA,9,100.0,[],15.8,3,8,-2,3,1,0,2015-16,1,14:19,0,2,0,3
3,NHL,12,0,31,0,20,10,2,7,0,155,LAK,2,100.0,[],0.0,0,2,0,0,3,0,2016-17,2,12:54,0,0,0,2
