pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Windsor Spitfires,0,0,1,OHL,12,1999-00,18,1
36,Sudbury Wolves,6,0,10,OHL,12,2000-01,19,4
0,Manitoba Moose,2,0,3,AHL,3,2002-03,21,1
30,Metallurg Magnitogorsk,0,0,2,Russia,5,2004-05,23,2
2,Syracuse Crunch,0,-1,0,AHL,3,2005-06,24,0
24,Dynamo Moscow,3,0,3,Russia,9,2007-08,26,0
14,Neftekhimik Nizhnekamsk,0,0,0,KHL,3,2008-09,27,0
20,Metallurg Magnitogorsk,0,0,0,KHL,8,2009-10,28,0
65,Atlant Moscow Region,6,0,10,KHL,24,2010-11,29,4
44,SKA St. Petersburg,5,0,9,KHL,14,2011-12,30,4
39,SKA St. Petersburg,1,0,2,KHL,10,2012-13,31,1
