assists,team,goals,year,games_played,points,pim,age,plus_minus,league
2,Saskatoon Blades,4,1999-00,11,6,43,19,4,WHL
3,Orlando Solar Bears,3,2000-01,16,6,41,20,0,IHL
0,Oklahoma City Barons,0,2012-13,3,0,2,32,-1,AHL
