assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
43,3,16,36,18:17,3.3,2.0,11,1500,15,C,5.3,28,STL,/players/w/weighdo01.html,0,56,5,10,Doug Weight,13.0,2007,59,0,82,123
25,4,27,23,14:43,4.6,1.2,19,1207,11,RW,5.8,14,STL,/players/s/stemple01.html,0,33,8,-2,Lee Stempniak,16.3,2007,52,0,82,166
33,1,15,31,16:15,2.8,1.7,14,1251,8,C,4.5,25,STL,/players/c/cajanpe01.html,0,54,1,9,Petr Cajanek,9.0,2007,48,0,77,167
19,6,28,36,17:26,4.6,1.4,21,1063,7,RW,6.0,12,STL,/players/g/gueribi01.html,0,52,7,8,Bill Guerin,14.8,2007,47,0,61,189
23,1,20,34,17:26,3.4,1.2,12,1063,5,LW,4.6,18,STL,/players/t/tkachke01.html,0,92,8,3,Keith Tkachuk,12.5,2007,43,0,61,160
27,1,10,29,15:38,1.1,1.1,8,1282,8,RW,2.2,19,STL,/players/d/dvorara01.html,0,48,1,-6,Radek Dvorak,7.2,2007,37,1,82,139
28,0,8,23,13:53,1.2,1.3,8,1125,1,C,2.5,25,STL,/players/m/mccleja01.html,2,55,0,3,Jay McClement,7.7,2007,36,0,81,104
21,3,12,35,16:43,2.1,0.8,8,870,7,LW,2.9,14,STL,/players/r/rucinma01.html,0,48,4,-3,Martin Rucinsky,12.5,2007,33,0,52,96
23,1,6,27,24:32,1.2,3.1,4,2011,6,D,4.4,16,STL,/players/b/breweer01.html,1,69,2,-10,Eric Brewer,5.4,2007,29,0,82,111
24,1,3,25,21:30,1.3,4.5,2,1505,1,D,5.8,22,STL,/players/j/jackmba01.html,1,82,1,20,Barret Jackman,3.5,2007,27,0,70,86
13,2,10,22,13:25,1.5,0.9,8,657,1,C,2.4,12,STL,/players/b/backeda01.html,0,37,2,6,David Backes,11.2,2007,23,0,49,89
14,0,8,32,14:37,-0.3,0.5,6,1170,0,RW,0.1,14,STL,/players/m/mayerja01.html,0,89,0,-19,Jamal Mayers,6.2,2007,22,2,80,129
