pim,team,assists,plus_minus,points,league,games_played,year,age,goals
72,Brainerd High,30,0,50,USHS,25,2009-10,17,20
36,Team North,5,0,14,USHS,24,2009-10,17,9
40,Brainerd High,46,0,73,USHS,25,2010-11,18,27
49,Team North,7,0,15,USHS,21,2010-11,18,8
6,USA U20,2,-2,2,WJC-20,6,2011-12,19,0
33,Nebraska-Omaha,5,3,15,NCAA,36,2011-12,19,10
34,Nebraska-Omaha,17,18,36,NCAA,39,2012-13,20,19
62,Nebraska-Omaha,14,2,43,NCAA,37,2013-14,21,29
13,Wilkes-Barre/Scranton Penguins,0,0,1,AHL,7,2013-14,21,1
24,Wilkes-Barre/Scranton Penguins,8,-1,13,AHL,45,2014-15,22,5
4,Wheeling Nailers,4,4,11,ECHL,9,2014-15,22,7
75,Wilkes-Barre/Scranton Penguins,9,1,18,AHL,69,2015-16,23,9
54,Wilkes-Barre/Scranton Penguins,13,25,29,AHL,61,2016-17,24,16
