pim,team,assists,plus_minus,points,league,games_played,year,age,goals
28,University of Minnesota,15,0,23,WCHA,44,1975-76,19,8
42,University of Minnesota,8,0,8,WCHA,28,1976-77,20,0
24,University of Minnesota,23,0,33,WCHA,38,1977-78,21,10
38,University of Minnesota,42,0,54,WCHA,44,1978-79,22,12
2,United States,1,0,3,WEC-A,7,1978-79,22,2
74,United States,25,0,30,Nat-Tm,60,1979-80,23,5
4,United States,0,0,1,Olympics,7,1979-80,23,1
5,Nova Scotia Voyageurs,8,0,12,AHL,12,1979-80,23,4
42,Nova Scotia Voyageurs,12,0,17,AHL,18,1980-81,24,5
8,United States,1,0,1,WEC-A,7,1980-81,24,0
0,United States,0,0,0,Can-Cup,1,1981-82,25,0
20,Fort Worth Texans,12,0,15,CHL,10,1981-82,25,3
47,Tulsa Oilers,22,0,33,CHL,59,1983-84,27,11
