pim,team,assists,plus_minus,points,league,games_played,year,age,goals
60,Cornwall Royals,4,0,4,QMJHL,12,1976-77,17,0
32,Cornwall Royals,3,0,5,QMJHL,5,1977-78,18,2
34,Cornwall Royals,6,0,7,QMJHL,7,1978-79,19,1
46,Nova Scotia Voyageurs,0,0,0,AHL,4,1979-80,20,0
15,Nova Scotia Voyageurs,0,0,0,AHL,6,1980-81,21,0
84,Nova Scotia Voyageurs,3,0,3,AHL,9,1981-82,22,0
24,Nova Scotia Voyageurs,2,0,2,AHL,7,1982-83,23,0
25,Nova Scotia Voyageurs,3,0,3,AHL,6,1983-84,24,0
15,Nova Scotia Oilers,2,0,2,AHL,6,1984-85,25,0
46,Muskegon Lumberjacks,9,0,11,IHL,14,1985-86,26,2
20,Muskegon Lumberjacks,3,0,7,IHL,15,1986-87,27,4
