pim,team,assists,plus_minus,points,league,games_played,year,age,goals
27,Saskatoon Jr. Quakers,5,0,8,N-SJHL,8,1941-42,15,3
61,New York Rovers,14,0,25,EAHL,41,1942-43,16,11
51,Indianapolis Capitols,12,0,18,AHL,46,1943-44,17,6
44,Hershey Bears,17,0,22,AHL,41,1944-45,18,5
61,Hershey Bears,19,0,27,AHL,59,1945-46,19,8
56,Hershey Bears,32,0,44,AHL,63,1946-47,20,12
86,2 Teams,33,0,48,AHL,67,1947-48,21,15
31,Hershey Bears,12,0,17,AHL,31,1947-48,21,5
55,Cleveland Barons,21,0,31,AHL,36,1947-48,21,10
44,Cleveland Barons,30,0,37,AHL,62,1948-49,22,7
32,Cleveland Barons,19,0,29,AHL,43,1949-50,23,10
31,Cleveland Barons,41,0,57,AHL,66,1950-51,24,16
36,Saskatoon Quakers,10,0,14,WHL,27,1953-54,27,4
