goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
2.7,1,NHL,16,TBL,864,20,5,96,0,34,13,1.42,1,1,7,0,.538,0,7,.918,2014-15,415,2.36,0,[],381
3.5,3,NHL,24,TBL,1259,21,10,105,0,58,21,-3.00,0,1,11,0,.333,0,7,.910,2015-16,646,2.76,0,[],588
9.3,5,NHL,50,TBL,2831,22,17,96,2,123,47,5.08,7,2,23,2,.532,0,25,.917,2016-17,1480,2.61,2,[],1357
