bad_start,shutouts,awards,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,good_starts,age,good_start_precentages,saves,pim,goals,games_started,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,goalie_point_share,assists,ties,wins,games_played,minutes
0,2,[],1,2.46,3.23,609,NHL,0,24,0,554,8,0,0,94,55,.910,1999-00,BOS,10,4.1,1,5,7,24,1344
0,0,[],0,3.57,0,211,NHL,0,25,0,183,2,0,0,0,28,.867,2000-01,BOS,4,0.5,0,0,3,10,471
0,1,[],1,2.89,-5.60,503,NHL,0,26,0,451,6,0,0,112,52,.897,2001-02,BOS,7,2.5,1,2,8,19,1079
0,3,[],2,2.52,0.63,1049,NHL,0,27,0,954,11,0,0,99,95,.909,2002-03,TOT,14,6.5,2,6,17,40,2266
0,1,[],2,2.71,-4.02,625,NHL,0,27,0,564,2,0,0,107,61,.902,2002-03,BOS,9,3.3,2,2,11,23,1352
0,2,[],0,2.23,4.65,424,NHL,0,27,0,390,9,0,0,88,34,.920,2002-03,TBL,5,3.1,0,4,6,17,914
0,1,[],0,2.06,1.13,664,NHL,0,28,0,606,4,0,0,98,58,.913,2003-04,TBL,9,4.2,0,1,18,29,1688
0,5,[],1,3.06,-17.84,1450,NHL,0,30,0,1289,14,0,0,112,161,.889,2005-06,TBL,22,6.9,1,1,29,57,3152
0,0,[],3,2.85,-5.48,702,NHL,0,31,0,630,2,0,0,108,72,.897,2006-07,CAR,13,3.7,3,2,10,28,1515
4,0,[],1,3.75,-14.48,424,NHL,3,32,.250,371,4,0,12,138,53,.875,2007-08,CAR,7,0.9,1,1,5,17,848
