giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
2,NHL,3,0,18,25,15,11,1,0,1,59,PHX,2,40.5,[],0.0,0,1,-5,0,17,0,2007-08,3,19:45,0,2,0,0
17,NHL,63,3,19,313,143,91,20,33,8,814,PHX,17,43.0,[],8.8,5,12,-15,8,236,0,2008-09,13,12:55,3,21,0,4
19,NHL,65,1,21,270,186,116,25,30,1,733,PHX,14,50.0,[],9.5,11,14,0,11,270,0,2010-11,15,11:16,0,16,0,13
18,NHL,55,2,22,385,239,142,29,23,4,927,TOT,21,46.7,[],8.5,11,17,10,12,338,0,2011-12,14,16:51,1,31,0,13
0,NHL,6,0,22,30,15,9,0,2,0,76,PHX,3,41.2,[],0.0,0,0,-2,0,21,0,2011-12,1,12:45,0,4,0,0
18,NHL,49,2,22,355,224,133,29,21,4,850,OTT,18,47.2,[],9.0,11,17,12,12,317,0,2011-12,13,17:21,1,27,0,13
27,NHL,0,2,23,469,226,118,29,30,6,943,OTT,28,49.0,[],10.2,9,17,6,12,451,0,2012-13,20,19:38,3,24,0,11
39,NHL,82,5,24,705,389,215,58,45,8,1536,OTT,51,50.7,[],12.1,18,32,22,26,724,2,2013-14,33,18:44,6,39,1,23
46,NHL,82,6,25,730,420,215,64,48,12,1576,OTT,48,50.2,[],11.2,19,40,5,24,737,1,2014-15,40,19:13,4,36,0,28
24,NHL,57,2,26,508,225,122,30,44,5,1123,OTT,16,51.3,[],10.7,10,17,-15,13,536,0,2015-16,31,19:42,3,32,1,11
57,NHL,78,6,27,575,350,185,55,21,11,1521,OTT,25,53.1,[],14.6,21,28,-3,27,650,0,2016-17,61,19:30,6,47,0,17
