shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
0,1950-51,2,0,,0,0,0,0,0,0,CBH,1,19,0,NHL,0,,3,1,[],0
0,1951-52,37,0,,0,0,0,0,0,7,CBH,3,20,0,NHL,0,,34,10,[],0
0,1952-53,25,0,,0,0,0,0,0,7,CBH,5,21,0,NHL,0,,57,12,[],0
0,1953-54,19,0,,0,0,0,0,0,3,CBH,0,22,0,NHL,0,,27,3,[],0
2.4,1967-68,30,7,,0,85,6,1,-3,13,STL,2,36,0,NHL,0,,43,15,[],1
