average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,21,0,2,0,3,0,0,0,0,1968-69,PHI,0,0,[],0.0,,1
,1,0,0,NHL,22,1,0,-1,2,0,0,0,0,1969-70,PHI,0,1,[],0.0,,1
,51,1,0,NHL,23,22,77,-7,205,21,2,0,6,1970-71,PHI,23,28,[],11.2,,77
,45,4,0,NHL,24,14,63,-17,217,17,6,0,8,1971-72,TOT,23,22,[],10.6,,70
,23,3,0,NHL,24,7,51,-20,120,7,5,0,4,1971-72,PHI,12,11,[],10.0,,44
,22,1,0,NHL,24,7,12,3,97,10,1,0,4,1971-72,LAK,11,11,[],11.3,,26
,68,3,0,NHL,25,25,43,-20,255,16,6,0,21,1972-73,LAK,22,46,[],8.6,,75
,86,8,0,WHA,26,0,107,0,0,30,7,0,0,1973-74,QBN,37,49,[],0,,74
,122,0,3,WHA,27,0,75,27,335,40,11,0,0,1974-75,QBN,54,68,"[{'link': '/awards/wha_all_star.html#1975', 'name': 'ASW-2'}]",16.1,,76
,102,5,2,WHA,28,0,91,26,283,28,4,0,0,1975-76,QBN,34,68,[],12.0,,70
,96,7,4,WHA,29,0,94,1,293,28,11,0,0,1976-77,QBN,43,53,"[{'link': '/awards/mvpwhaplay.html#1977', 'name': None}]",14.7,,74
,78,0,1,WHA,30,0,48,-1,180,16,9,0,0,1977-78,QBN,26,52,[],14.4,,58
,82,0,3,WHA,31,0,71,7,193,24,9,0,0,1978-79,QBN,36,46,[],18.7,,65
,22,3,0,NHL,32,9,31,-5,76,5,3,1,4,1979-80,QUE,8,14,[],10.5,,32
,10,0,0,NHL,33,3,18,-8,35,1,1,0,5,1980-81,QUE,2,8,[],5.7,,46
