assists,team,goals,year,games_played,points,pim,age,plus_minus,league
10,Moose Jaw Warriors,6,1993-94,64,16,10,16,0,WHL
34,Moose Jaw Warriors,36,1994-95,72,70,26,17,0,WHL
33,Moose Jaw Warriors,30,1995-96,67,63,43,18,0,WHL
57,Moose Jaw Warriors,33,1996-97,71,90,51,19,0,WHL
22,Fredericton Canadiens,5,1997-98,50,27,12,20,10,AHL
4,Fredericton Canadiens,3,1998-99,11,7,6,21,-1,AHL
15,Quebec Citadelles,1,1999-00,29,16,21,22,-4,AHL
18,Quebec Citadelles,10,2000-01,66,28,18,23,-4,AHL
19,Bridgeport Sound Tigers,13,2001-02,43,32,24,24,10,AHL
12,Bridgeport Sound Tigers,11,2002-03,45,23,30,25,-10,AHL
17,Iserlohn Roosters,14,2003-04,50,31,28,26,0,Germany
14,Iserlohn Roosters,9,2004-05,25,23,16,27,0,Germany
32,Iserlohn Roosters,12,2005-06,47,44,79,28,0,Germany
29,ERC Ingolstadt,11,2006-07,44,40,14,29,0,Germany
12,ERC Ingolstadt,7,2007-08,18,19,6,30,0,Germany
11,ERC Ingolstadt,3,2008-09,32,14,16,31,0,Germany
