average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,2,0,0,NHL,20,0,0,0,0,0,0,0,0,1938-39,DET,1,1,[],0,,15
,6,0,0,NHL,21,0,4,0,0,0,0,0,0,1939-40,DET,1,5,[],0,,24
,33,0,0,NHL,22,0,29,0,0,0,0,0,0,1940-41,DET,11,22,[],0,,47
,49,0,0,NHL,23,0,45,0,0,0,0,0,0,1941-42,DET,18,31,"[{'link': '/awards/nhl_all_star.html#1942', 'name': None}]",0,,48
,42,0,0,NHL,24,0,33,0,0,0,0,0,0,1942-43,DET,18,24,[],0,,49
,2,0,0,NHL,27,0,0,0,0,0,0,0,0,1945-46,DET,0,2,[],0,,7
,48,0,0,NHL,28,0,29,0,0,0,0,0,0,1946-47,DET,19,29,[],0,,60
,44,0,0,NHL,29,0,69,0,0,0,0,0,0,1947-48,DET,14,30,[],0,,60
,54,0,0,NHL,30,0,49,0,0,0,0,0,0,1948-49,DET,0,26,"[{'link': '/awards/nhl_all_star.html#1949', 'name': None}, {'link': '/awards/hart.html#1949', 'name': None}]",0,,0
,69,0,0,NHL,31,0,46,0,0,0,0,0,0,1949-50,DET,34,35,"[{'link': '/awards/nhl_all_star.html#1950', 'name': None}, {'link': '/awards/voting-1950.html#hart', 'name': 'Hart-4'}]",0,,69
,61,0,0,NHL,32,0,30,0,0,0,0,0,0,1950-51,DET,23,38,"[{'link': '/awards/nhl_all_star.html#1951', 'name': None}]",0,,69
,53,0,0,NHL,33,0,32,0,0,0,0,0,0,1951-52,DET,17,36,[],0,,62
,9,0,0,NHL,34,0,6,0,0,0,0,0,0,1952-53,CBH,5,4,[],0,,39
,0,0,0,NHL,35,0,4,0,0,0,0,0,0,1953-54,CBH,0,0,[],0,,3
