pim,team,assists,plus_minus,points,league,games_played,year,age,goals
172,Hobbema Hawks,39,0,62,AJHL,52,1981-82,16,23
203,Medicine Hat Tigers,57,0,95,WHL,68,1982-83,17,38
89,Medicine Hat Tigers,74,0,112,WHL,69,1983-84,18,38
150,Medicine Hat Tigers,97,0,138,WHL,68,1984-85,19,41
141,Medicine Hat Tigers,60,0,101,WHL,61,1985-86,20,41
6,Canada,4,0,8,WJC-A,7,1985-86,20,4
0,SC Rapperswil-Jona,32,0,62,Swiss-2,36,1986-87,21,30
40,Rochester Americans,4,0,8,AHL,13,1986-87,21,4
71,AS Varese,39,0,64,Italy,36,1987-88,22,25
20,Adirondack Red Wings,8,0,13,AHL,13,1987-88,22,5
0,Westfalen Dortmund,78,0,131,W.Ger-2,46,1988-89,23,53
147,Adirondack Red Wings,33,0,56,AHL,77,1989-90,24,23
172,Adirondack Red Wings,39,0,65,AHL,80,1990-91,25,26
90,Hershey Bears,28,0,45,AHL,47,1991-92,26,17
130,Hershey Bears,32,0,60,AHL,60,1992-93,27,28
0,Nippon Paper Kushiro,0,0,0,Japan,1,1994-95,29,0
168,2 Teams,44,0,65,IHL,80,1994-95,29,21
151,Detroit Vipers,40,0,58,IHL,71,1994-95,29,18
17,Houston Aeros,4,0,7,IHL,9,1994-95,29,3
134,Houston Aeros,38,0,62,IHL,82,1995-96,30,24
171,Houston Aeros,32,0,47,IHL,70,1996-97,31,15
66,Nippon Paper Kushiro,41,0,62,Japan,40,1997-98,32,21
89,Nippon Paper Kushiro,36,0,54,Japan,37,1998-99,33,18
71,Nippon Paper Kushiro,24,0,42,Japan,30,1999-00,34,18
0,Nippon Paper Kushiro,30,0,45,Japan,31,2000-01,35,15
