bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,OSHL,13,Vernon Canadians,780,22,5,0,0,44,0,0,1,1,7,0,0,0,0,0,1959-60,0,3.38,0,0
0,Al-Cup,3,Kelowna Packers,180,22,3,0,0,20,0,0,0,0,0,0,0,0,0,0,1959-60,0,6.67,0,0
0,IHL,13,Muskegon Zephyrs,780,23,8,0,0,48,0,0,0,0,5,0,0,0,0,0,1960-61,0,3.69,0,0
0,IHL,9,Muskegon Zephyrs,540,24,1,0,0,28,0,0,0,0,8,0,0,0,0,0,1961-62,0,3.11,0,0
0,WHL,17,San Francisco Seals,1054,25,7,0,0,56,0,0,0,3,10,0,0,0,0,0,1962-63,0,3.19,0,0
0,WHL,5,Los Angeles Blades,260,26,2,0,0,14,0,0,0,0,2,0,0,0,0,0,1963-64,0,3.23,0,0
0,WHL,7,Seattle Totems,420,27,4,0,0,19,0,0,0,1,3,0,0,0,0,0,1964-65,0,2.71,0,0
0,WHL,8,Seattle Totems,480,29,2,0,0,15,0,0,0,1,6,0,0,0,0,0,1966-67,0,1.88,0,0
0,WHL,7,Portland Buckaroos,407,30,3,0,0,17,0,0,0,1,4,0,0,0,0,0,1967-68,0,2.51,0,0
0,WHL,8,Portland Buckaroos,433,31,3,0,0,27,0,0,0,0,4,0,0,0,0,0,1968-69,0,3.74,0,0
0,WHL,9,Portland Buckaroos,539,32,4,0,0,25,0,0,0,2,5,0,0,0,0,0,1969-70,0,2.78,0,0
0,WHL,11,Portland Buckaroos,678,33,3,0,0,23,0,0,0,1,8,0,0,0,0,0,1970-71,0,2.04,0,0
0,WHL,11,Portland Buckaroos,658,34,6,0,0,39,0,0,0,0,5,0,0,0,0,0,1971-72,0,3.56,0,0
