assists,team,goals,year,games_played,points,pim,age,plus_minus,league
3,U.S. National Team Development Program,2,1997-98,5,5,2,17,0,NAHL
0,Milwaukee Admirals,1,2002-03,3,1,0,22,-2,AHL
11,Milwaukee Admirals,5,2003-04,22,16,33,23,3,AHL
3,Milwaukee Admirals,1,2004-05,7,4,8,24,-2,AHL
2,Hartford Wolf Pack,2,2007-08,5,4,4,27,3,AHL
11,Texas Stars,5,2009-10,21,16,14,29,9,AHL
5,Wilkes-Barre Penguins,0,2010-11,12,5,0,30,0,AHL
3,Barys Astana,3,2011-12,7,6,10,31,0,KHL
2,Barys Astana,0,2012-13,7,2,10,32,0,KHL
