assists,team,goals,year,games_played,points,pim,age,plus_minus,league
41,Detroit Little Caesars,15,1996-97,82,56,0,16,0,MNHL
11,U.S. National Team Development Program,3,1997-98,27,14,35,17,0,U-18
7,U.S. National Team Development Program,0,1997-98,15,7,8,17,0,USHL
0,U.S. National Team Development Program,2,1997-98,12,2,8,17,0,NAHL
12,Michigan State Spartans,3,1998-99,37,15,26,18,0,CCHA
12,Michigan State Spartans,5,1999-00,42,17,64,19,0,CCHA
19,Michigan State Spartans,5,2000-01,42,24,46,20,0,CCHA
16,Michigan State Spartans,6,2001-02,39,22,24,21,0,CCHA
1,Milwaukee Admirals,0,2001-02,5,1,0,21,-2,AHL
17,Milwaukee Admirals,9,2002-03,63,26,40,22,-10,AHL
5,Toledo Storm,2,2002-03,10,7,4,22,8,ECHL
12,Milwaukee Admirals,12,2003-04,46,24,39,23,7,AHL
35,Milwaukee Admirals,10,2004-05,76,45,79,24,1,AHL
1,United States,3,2006-07,7,4,2,26,-1,WC-A
46,Hartford Wolf Pack,18,2007-08,67,64,66,27,28,AHL
12,Norfolk Admirals,1,2008-09,20,13,14,28,-6,AHL
29,Texas Stars,9,2009-10,78,38,50,29,3,AHL
29,Wilkes-Barre Penguins,7,2010-11,54,36,29,30,0,AHL
12,Barys Astana,3,2011-12,53,15,40,31,0,KHL
12,Barys Astana,2,2012-13,40,14,22,32,0,KHL
