league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,55,0,23,39,13,0,,HAR,[],7.7,3,10,17,3,0,1988-89,,0,159,0,10
NHL,64,0,24,45,9,0,,HAR,[],6.7,3,6,-4,3,0,1989-90,,0,171,1,5
NHL,57,0,25,36,9,0,,TOT,[],5.6,2,7,-11,2,0,1990-91,,0,108,0,7
NHL,44,0,25,28,5,0,,HAR,[],3.6,1,4,-13,1,0,1990-91,,0,82,0,4
NHL,13,0,25,8,4,0,,PIT,[],12.5,1,3,2,1,0,1990-91,,0,26,0,3
NHL,53,2,26,35,9,0,,PIT,[],11.4,2,5,-1,4,2,1991-92,,0,104,0,5
NHL,58,0,27,32,5,0,,PIT,[],0.0,0,5,6,0,0,1992-93,,0,65,0,5
NHL,61,1,28,49,6,0,,PIT,[],4.1,1,4,-10,2,1,1993-94,,0,126,0,4
NHL,35,0,29,25,6,0,,TOT,[],0.0,0,6,-4,0,0,1994-95,,0,43,0,6
NHL,25,0,29,16,4,0,,PIT,[],0.0,0,4,2,0,0,1994-95,,0,36,0,4
NHL,10,0,29,9,2,0,,TOR,[],0.0,0,2,-6,0,0,1994-95,,0,7,0,2
NHL,6,0,30,3,0,0,,BUF,[],0.0,0,0,1,0,0,1995-96,,0,28,0,0
