assists,year,games_played,points,goals,team,age,pim,plus_minus,league
0,1978-79,3,0,0,Toronto Marlboros,16,0,0,OMJHL
1,1979-80,4,2,1,Toronto Marlboros,17,5,0,OMJHL
2,1980-81,5,4,2,Toronto Marlboros,18,9,0,OMJHL
9,1981-82,10,12,3,Toronto Marlboros,19,24,0,OHL
