game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,0.0,1,1,0,21,,4,0,1983-84,0,0,0,0,CBH,,15,,NHL
0,0.0,-7,15,0,22,,15,2,1984-85,2,0,0,0,CBH,,41,,NHL
0,0,1,0,0,23,,1,0,1985-86,0,0,0,0,CBH,,0,,NHL
