year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1939-40,20,3,2,8,0,QPHL,26,Valleyfield Braves,11
1940-41,21,28,18,37,0,MCHL,37,Valleyfield Braves,65
1941-42,22,17,32,23,0,MDHL,26,Valleyfield V\'s,40
1944-45,25,45,30,56,0,QPHL,37,Valleyfield Braves,101
1945-46,26,23,17,25,0,QSHL,40,Valleyfield Braves,48
1946-47,27,13,41,22,0,QSHL,39,Valleyfield Braves,35
1947-48,28,20,23,37,0,QSHL,44,Valleyfield Braves,57
1948-49,29,23,11,33,0,QSHL,51,Valleyfield Braves,56
1949-50,30,23,22,50,0,QSHL,59,Valleyfield Braves,73
1950-51,31,30,18,42,0,QMHL,58,Valleyfield Braves,72
1951-52,32,18,14,31,0,QMHL,55,Valleyfield Braves,49
1952-53,33,18,6,34,0,QMHL,58,Valleyfield Braves,52
1953-54,34,13,10,16,0,QHL,60,Valleyfield Braves,29
1954-55,35,13,11,37,0,QHL,53,Valleyfield Braves,50
1955-56,36,2,2,10,0,QHL,32,Trois-Rivieres Lions,12
1955-56,36,21,18,20,0,EOHL,16,Cornwall Colts,41
1956-57,37,22,20,31,0,EOHL,49,Cornwall Chevies,53
