assists,team,goals,year,games_played,points,pim,age,plus_minus,league
6,Flin Flon Bombers,6,1954-55,13,12,4,18,0,SJHL
62,Flin Flon Bombers,51,1955-56,48,113,16,19,0,SJHL
70,Flin Flon Bombers,48,1956-57,55,118,37,20,0,SJHL
3,Brandon Regals,1,1956-57,2,4,0,20,0,WHL
25,Providence Reds,15,1957-58,70,40,22,21,0,AHL
41,Vancouver Canucks,27,1958-59,66,68,23,22,0,WHL
18,Rochester Americans,6,1959-60,29,24,9,23,0,AHL
14,Baltimore Clippers,12,1962-63,22,26,4,26,0,AHL
33,Pittsburgh Hornets,15,1963-64,66,48,6,27,0,AHL
39,Pittsburgh Hornets,15,1964-65,64,54,39,28,0,AHL
29,Pittsburgh Hornets,20,1965-66,72,49,6,29,0,AHL
4,Pittsburgh Hornets,1,1966-67,7,5,2,30,0,AHL
7,Oklahoma City Stars,2,1978-79,23,9,4,42,0,CHL
1,Oklahoma City Stars,0,1979-80,3,1,0,43,0,CHL
0,Oklahoma City Stars,0,1980-81,6,0,12,44,0,CHL
