bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,4,0,3.84,0,0,OHA-Jr.,0,17,0,0,0,0,0,0,178,0,1951-52,Galt Black Hawks,13,0,2,31,47,2780
0,1,0,3.87,0,0,OHA-Jr.,0,18,0,0,0,0,0,0,213,0,1952-53,Galt Black Hawks,25,0,3,27,55,3300
0,0,0,4.60,0,0,OHA-Jr.,0,19,0,0,0,0,0,0,267,0,1953-54,2 Teams,35,0,1,22,58,3480
0,0,0,4.63,0,0,OHA-Jr.,0,19,0,0,0,0,0,0,250,0,1953-54,Galt Black Hawks,33,0,1,20,54,3240
0,0,0,4.25,0,0,OHA-Jr.,0,19,0,0,0,0,0,0,17,0,1953-54,Kitchener Greenshirts,2,0,0,2,4,240
0,0,0,4.00,0,0,OHA-Sr.,0,20,0,0,0,0,0,0,12,0,1954-55,Kitchener-Waterloo Dutchmen,0,0,0,0,3,180
0,0,0,4.33,0,0,IHL,0,21,0,0,0,0,0,0,13,0,1955-56,Fort Wayne Komets,2,0,0,1,3,180
0,0,0,5.12,0,0,EHL,0,21,0,0,0,0,0,0,302,0,1955-56,Balt./Charlotte Clippers,37,0,1,21,59,3540
0,0,0,3.73,0,0,EHL,0,22,0,0,0,0,0,0,239,0,1956-57,Charlotte Clippers,13,0,1,50,64,3840
0,0,0,3.70,0,0,EHL,0,23,0,0,0,0,0,0,237,0,1957-58,Charlotte Clippers,25,0,1,38,64,3840
0,1,0,3.97,0,0,IHL,0,24,0,0,0,0,0,0,205,0,1958-59,Toledo Mercurys,0,0,0,0,52,3100
0,0,0,3.00,0,0,AHL,0,24,0,0,0,0,0,0,3,0,1958-59,Cleveland Barons,1,0,0,0,1,60
0,2,0,4.39,0,0,IHL,0,25,0,0,0,0,0,0,294,0,1959-60,Toledo/St. Louis Mercurys,35,0,4,28,67,4020
0,1,0,0.00,0,0,IHL,0,26,0,0,0,0,0,0,0,0,1960-61,Toledo Mercurys,0,0,0,1,1,60
0,0,0,1.47,0,0,AHL,0,26,0,0,0,0,0,0,11,0,1960-61,Cleveland Barons,1,0,1,4,8,450
0,5,0,3.02,0,0,AHL,0,27,0,0,0,0,0,0,181,0,1961-62,Cleveland Barons,26,0,3,31,60,3600
0,4,0,3.22,0,0,AHL,0,28,0,0,0,0,0,0,203,0,1962-63,Cleveland Barons,27,0,7,28,63,3780
0,3,0,2.78,0,0,AHL,0,29,0,0,0,0,0,0,180,0,1963-64,Cleveland Barons,27,0,3,34,65,3885
0,0,0,3.91,0,0,AHL,0,30,0,0,0,0,0,0,152,0,1964-65,Cleveland Barons,23,0,2,14,40,2330
0,2,0,2.93,0,0,AHL,0,31,0,0,0,0,0,0,192,0,1965-66,Cleveland Barons,30,0,2,34,66,3932
0,1,0,3.56,0,0,WHL,0,32,0,0,0,0,0,0,190,0,1966-67,San Diego Gulls,36,0,2,15,55,3200
0,0,0,4.27,0,0,NAPro,0,41,0,0,0,0,0,0,85,0,1975-76,Buffalo Norsemen,8,0,0,11,24,1194
