age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
21,,0.0,0,0,0,NHL,5,0,2010-11,0,2,0,73,0,0,7,VAN,0
22,,0.0,0,0,0,NHL,5,0,2011-12,0,7,0,76,0,0,12,VAN,0
25,,0.0,0,3,4,NHL,6,0,2014-15,0,4,0,132,0,0,11,VAN,3
