pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Kitchener Rangers,2,0,4,OHA-Jr.,5,1971-72,17,2
6,Saginaw Gears,10,0,13,IHL,12,1975-76,21,3
2,Saginaw Gears,15,0,25,IHL,19,1976-77,22,10
14,Maine Mariners,6,0,9,AHL,12,1977-78,23,3
10,Maine Mariners,13,0,17,AHL,10,1978-79,24,4
18,Maine Mariners,7,0,10,AHL,12,1979-80,25,3
36,Maine Mariners,7,0,11,AHL,20,1980-81,26,4
2,Maine Mariners,3,0,5,AHL,4,1981-82,27,2
4,Maine Mariners,7,0,10,AHL,17,1983-84,29,3
0,Maine Mariners,2,0,5,AHL,11,1984-85,30,3
