year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1946-47,17,1,29,1,0,OHA-Jr.,14,Barrie Flyers,2
1947-48,18,9,60,25,0,OHA-Jr.,34,Barrie Flyers,34
1948-49,19,11,89,39,0,OHA-Jr.,42,Barrie Flyers,50
1949-50,20,19,112,37,0,OHA-Jr.,48,Barrie Flyers,56
1949-50,20,0,0,0,0,AHL,1,Buffalo Bisons,0
1950-51,21,9,77,15,0,PCHL,62,Victoria Cougars,24
1950-51,21,0,9,0,0,QMHL,5,Montreal Royals,0
1951-52,22,11,96,20,0,AHL,61,Buffalo Bisons,31
1952-53,23,9,55,19,0,WHL,51,Victoria Cougars,28
1953-54,24,0,10,4,0,AHL,6,Buffalo Bisons,4
