average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,1,0,0,NHL,19,0,0,0,0,0,0,0,0,1951-52,TOR,0,1,[],0,,2
,15,0,0,NHL,20,0,97,0,0,0,0,0,0,1952-53,TOR,2,13,"[{'link': '/awards/voting-1953.html#calder', 'name': 'Calder-3'}]",0,,0
,7,0,0,NHL,21,0,81,0,0,0,0,0,0,1953-54,TOR,1,6,[],0,,58
,17,0,0,NHL,22,0,113,0,0,0,0,0,0,1954-55,TOT,6,11,[],0,,66
,0,0,0,NHL,22,0,8,0,0,0,0,0,0,1954-55,TOR,0,0,[],0,,7
,17,0,0,NHL,22,0,105,0,0,0,0,0,0,1954-55,BOS,6,11,[],0,,59
,20,0,0,NHL,23,0,80,0,0,0,0,0,0,1955-56,BOS,4,16,[],0,,68
,10,0,0,NHL,24,0,55,0,0,0,0,0,0,1956-57,BOS,2,8,[],0,,55
,4,0,0,NHL,25,0,54,0,0,0,0,0,0,1957-58,BOS,0,4,[],0,,33
,21,0,0,NHL,26,0,94,0,0,0,0,0,0,1958-59,BOS,5,16,[],0,,0
,25,0,0,NHL,27,0,66,0,0,0,0,0,0,1959-60,BOS,4,21,[],0,,0
,23,0,0,NHL,28,0,50,0,0,0,0,0,0,1960-61,BOS,6,17,"[{'link': '/awards/voting-1961.html#norris', 'name': 'Norris-5'}]",0,,57
,23,0,0,NHL,29,0,70,0,0,0,0,0,0,1961-62,BOS,5,18,[],0,,65
,26,0,0,NHL,30,0,48,0,0,0,0,0,0,1962-63,BOS,2,24,[],0,,62
,24,0,1,NHL,31,0,42,0,0,8,1,0,0,1963-64,BOS,10,14,[],0,,65
,13,1,0,NHL,32,0,68,0,0,3,0,0,0,1964-65,BOS,3,10,[],0,,67
,10,0,0,NHL,33,0,50,0,0,0,0,0,0,1965-66,TOT,0,10,[],0,,62
,5,0,0,NHL,33,0,34,0,0,0,0,0,0,1965-66,BOS,0,5,[],0,,46
,5,0,0,NHL,33,0,16,0,0,0,0,0,0,1965-66,DET,0,5,[],0,,16
,21,1,0,NHL,34,0,78,0,0,4,0,0,0,1966-67,DET,4,17,"[{'link': '/awards/voting-1967.html#norris', 'name': 'Norris-10'}]",0,,69
,22,1,0,NHL,35,12,74,-15,163,5,4,0,1,1967-68,PIT,9,13,[],5.5,,73
,25,1,0,NHL,36,15,42,-25,138,3,3,0,4,1968-69,TOT,6,19,[],4.3,,69
,18,1,0,NHL,36,10,26,-6,74,3,2,0,3,1968-69,PIT,5,13,[],6.8,,41
,7,0,0,NHL,36,5,16,-19,64,0,1,0,1,1968-69,MNS,1,6,[],1.6,,28
,15,0,0,NHL,37,11,30,-2,95,3,0,1,0,1969-70,MNS,3,12,[],3.2,,69
