year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1970-71,19,2,6,2,0,Sweden-2,6,Nacka HK,4
1971-72,20,1,6,5,0,Sweden-2,7,Nacka HK,6
1972-73,21,0,0,0,0,Sweden,4,Sodertalje SK,0
1973-74,22,8,8,4,0,Sweden,14,Sodertalje SK,12
1974-75,23,2,30,6,0,Sweden,28,Djurgardens IF Stockholm,8
1974-75,23,0,6,1,0,Sweden-Q,6,Djurgardens IF Stockholm,1
1975-76,24,5,48,15,0,Sweden,36,Djurgardens IF Stockholm,20
1976-77,25,7,0,15,0,Sweden,31,Djurgardens IF Stockholm,22
1977-78,26,2,34,7,0,Sweden,29,Djurgardens IF Stockholm,9
1978-79,27,0,6,0,0,WEC-A,8,Sweden,0
1980-81,29,1,20,2,0,Sweden,18,Djurgardens IF Stockholm,3
1981-82,30,1,0,1,0,DN-Cup,4,Djurgardens IF Stockholm,2
1981-82,30,2,28,3,0,Sweden,18,Djurgardens IF Stockholm,5
