average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
17:38,0,6,0,0,0,NHL,21,5,0,31,5,25,0,0,0,0,0,1,0,2005-06,SJS,0,0,6,0,0.0,864,49,[]
17:06,0,4,0,0,0,NHL,22,1,0,26,-4,40,0,1,0,0,0,2,0,2006-07,TOT,1,0,3,0,2.5,924,54,[]
17:48,0,4,0,0,0,NHL,22,1,0,26,-3,37,0,1,0,0,0,2,0,2006-07,SJS,1,0,3,0,2.7,836,47,[]
12:28,0,0,0,0,0,NHL,22,0,0,0,-1,3,0,0,0,0,0,0,0,2006-07,MTL,0,0,0,0,0.0,87,7,[]
16:20,93,9,0,0,101,NHL,23,9,0,32,0,41,0,0,0,0,0,0,18,2007-08,MTL,0,76,9,31,0.0,1013,62,[]
20:08,166,23,0,0,161,NHL,24,15,0,37,12,63,0.0,2,1,2,1,3,25,2008-09,MTL,4,94,19,56,6.3,1630,81,[]
21:01,141,10,1,0,158,NHL,25,4,0,39,2,52,0,3,0,0,0,3,20,2009-10,MTL,3,85,7,55,5.8,1723,82,[]
21:10,62,7,1,0,79,NHL,26,6,0,18,-3,20,0,0,0,1,0,0,8,2010-11,MTL,1,55,6,24,5.0,762,36,[]
22:38,145,16,1,0,250,NHL,27,14,0,39,14,59,0,2,0,0,0,0,20,2011-12,MTL,2,131,14,43,3.4,1856,82,[]
21:23,95,9,0,0,116,NHL,28,7,0,15,4,40,0,2,0,0,0,0,8,2012-13,MTL,2,68,7,18,5.0,1027,0,[]
21:15,106,14,0,0,177,NHL,29,11,0,12,6,35,0.0,1,1,0,1,1,11,2013-14,MTL,1,97,13,29,2.9,1402,66,[]
22:22,63,6,0,0,148,NHL,30,5,0,16,-28,28,0,0,0,0,1,0,7,2014-15,BUF,0,75,6,20,0.0,1029,46,[]
20:28,139,12,0,0,167,NHL,31,10,0,72,-7,57,0,2,0,0,0,0,13,2015-16,BUF,2,143,10,17,3.5,1576,77,[]
18:27,80,6,0,0,108,NHL,32,5,0,50,-3,40,0.0,1,1,0,0,0,7,2016-17,BUF,1,143,5,17,2.5,1218,66,[]
