year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2011-12,15,0,4,0,0,WHL,5,Calgary Hitmen,0
2012-13,16,2,27,4,0,WHL,15,Calgary Hitmen,6
2013-14,17,1,4,3,0,WHL,6,Calgary Hitmen,4
2014-15,18,5,28,8,0,WHL,14,Calgary Hitmen,13
2014-15,18,0,6,1,0,AHL,10,Utica Comets,1
