assists,year,games_played,points,goals,team,age,pim,plus_minus,league
13,2013-14,51,33,20,Toronto Marlies,22,17,10,AHL
4,2014-15,28,7,3,Springfield Falcons,23,26,-3,AHL
13,2014-15,31,19,6,Rochester Americans,23,21,0,AHL
