assists,year,games_played,points,goals,team,age,pim,plus_minus,league
3,1989-90,5,4,1,Brynas IF Gavle,21,6,0,Sweden
2,1990-91,9,4,2,Binghamton Rangers,22,4,0,AHL
8,1992-93,14,10,2,Binghamton Rangers,24,8,0,AHL
7,1993-94,9,7,0,HC Lugano,25,4,0,Swiss
1,1997-98,3,1,0,Brynas IF Gavle,29,2,0,Sweden
12,1998-99,14,13,1,Brynas IF Gavle,30,6,0,Sweden
4,1999-00,11,7,3,Brynas IF Gavle,31,14,0,Sweden
2,2000-01,4,2,0,Brynas IF Gavle,32,6,0,Sweden
