assists,year,games_played,points,goals,team,age,pim,plus_minus,league
3,1984-85,20,5,2,Mora IK,16,2,0,Sweden-2
5,1985-86,32,14,9,Mora IK,17,16,0,Sweden-2
4,1985-86,5,6,2,Sweden,17,2,0,EJC-A
2,1986-87,23,3,1,Brynas IF Gavle,18,16,0,Sweden
11,1987-88,34,15,4,Brynas IF Gavle,19,18,0,Sweden
2,1987-88,7,2,0,Sweden,19,4,0,WJC-A
17,1988-89,40,18,1,Brynas IF Gavle,20,44,0,Sweden
13,1989-90,37,18,5,Brynas IF Gavle,21,34,0,Sweden
0,1989-90,7,1,1,Sweden,21,10,0,WEC-A
17,1990-91,34,20,3,2 Teams,22,16,0,AHL
9,1990-91,20,11,2,Adirondack Red Wings,22,6,0,AHL
8,1990-91,14,9,1,Binghamton Rangers,22,10,0,AHL
53,1992-93,70,69,16,Binghamton Rangers,24,75,0,AHL
25,1993-94,36,35,10,HC Lugano,25,36,0,Swiss
4,1994-95,22,9,5,Vastra Frolunda HC Goteborg,26,12,0,Sweden
2,1995-96,9,2,0,Vastra Frolunda HC Goteborg,27,2,0,Sweden
15,1996-97,50,18,3,Brynas IF Gavle,28,76,0,Sweden
23,1997-98,44,32,9,Brynas IF Gavle,29,40,0,Sweden
43,1998-99,50,48,5,Brynas IF Gavle,30,56,0,Sweden
3,1998-99,10,5,2,Sweden,30,0,0,WC-A
23,1999-00,48,28,5,Brynas IF Gavle,31,40,0,Sweden
4,1999-00,6,6,2,Brynas IF Gavle,31,4,0,EuroHL
17,2000-01,43,19,2,Brynas IF Gavle,32,44,0,Sweden
