year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1997-98,16,7,66,4,0,Slovak-Jr.,47,HC MEZ VTJ Michalovce Jr.,11
1997-98,16,0,0,0,0,Slovak-2,4,HC MEZ VTJ Michalovce,0
1998-99,17,0,12,3,0,Slovak-2,17,HC MEZ VTJ Michalovce,3
1998-99,17,0,11,1,0,WJ18-A,7,Slovakia,1
1999-00,18,9,172,22,38,QMJHL,57,Quebec Remparts,31
1999-00,18,0,8,0,4,WJC-A,7,Slovakia,0
2000-01,19,4,80,3,-13,IHL,44,Detroit Vipers,7
2001-02,20,0,140,11,-4,AHL,65,2 Teams,11
2001-02,20,0,126,8,1,AHL,55,Springfield Falcons,8
2001-02,20,0,14,3,-5,AHL,10,Philadelphia Phantoms,3
2002-03,21,0,58,4,7,AHL,35,Springfield Falcons,4
2003-04,22,1,120,4,-5,AHL,47,San Antonio Rampage,5
2004-05,23,0,65,2,0,Sweden-2,6,Hammarby IF Stockholm,2
2005-06,24,10,227,12,0,Finland,48,SaiPa Lappeenranta,22
2006-07,25,7,174,7,0,Finland,37,Ilves Tampere,14
2007-08,26,2,156,7,0,Sweden,51,Sodertalje SK,9
2008-09,27,4,103,8,0,Sweden,52,Sodertalje SK,12
2008-09,27,1,12,2,0,Sweden-Q,10,Sodertalje SK,3
2009-10,28,0,22,7,0,Finland,14,Assat Pori,7
2009-10,28,1,92,5,0,Sweden,38,2 Teams,6
2009-10,28,0,16,0,0,Sweden,10,Brynas IF Gavle,0
2009-10,28,1,76,5,0,Sweden,28,Frolunda HC Goteborg,6
2010-11,29,3,130,9,0,Finland,52,Assat Pori,12
2011-12,30,9,58,18,0,Finland,60,Assat Pori,27
2011-12,30,0,0,0,-1,WC-A,1,Slovakia,0
2012-13,31,9,55,11,0,KHL,49,Sibir Novosibirsk,20
