year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1998-99,17,22,0,22,0,High-MN,22,Park Center High School,44
1999-00,18,34,0,22,0,High-MN,19,Park Center High School,56
1999-00,18,11,58,9,0,USHL,25,Twin Cities Vulcans,20
2000-01,19,11,92,14,0,WCHA,37,Minnesota State-Mankato,25
2001-02,20,14,86,14,0,WCHA,36,Minnesota State-Mankato,28
2002-03,21,9,48,7,-13,AHL,77,Syracuse Crunch,16
2003-04,22,23,61,13,12,AHL,64,Syracuse Crunch,36
2004-05,23,14,98,21,0,AHL,73,Syracuse Crunch,35
2005-06,24,9,160,16,-11,AHL,68,2 Teams,25
2005-06,24,7,127,13,-8,AHL,50,San Antonio Rampage,20
2005-06,24,2,33,3,-3,AHL,18,Manchester Monarchs,5
2006-07,25,19,143,14,10,AHL,69,Manchester Monarchs,33
2007-08,26,15,67,21,-3,AHL,44,Bridgeport Sound Tigers,36
2008-09,27,6,35,1,-3,AHL,12,Bridgeport Sound Tigers,7
