pim,team,assists,plus_minus,points,league,games_played,year,age,goals
25,Thunder Bay North Stars,19,0,39,TBJHL,34,1979-80,18,20
4,Belleville Bobcats,0,0,1,ON-Jr.B,2,1980-81,19,1
18,Lakehead University,24,0,47,GPAC,22,1983-84,22,23
52,Springfield Indians,25,0,45,AHL,79,1984-85,23,20
118,2 Teams,15,0,42,AHL,62,1985-86,24,27
4,Springfield Indians,0,0,0,AHL,4,1985-86,24,0
114,Moncton Golden Flames,15,0,42,AHL,58,1985-86,24,27
75,Moncton Golden Flames,20,0,31,AHL,48,1986-87,25,11
117,Salt Lake Golden Eagles,10,0,22,IHL,44,1987-88,26,12
2,Salt Lake Golden Eagles,0,0,0,IHL,4,1988-89,27,0
135,Binghamton Whalers,25,0,40,AHL,44,1988-89,27,15
59,Binghamton Whalers,25,0,57,AHL,79,1989-90,28,32
36,Binghamton Rangers,11,0,13,AHL,27,1990-91,29,2
31,2 Teams,6,0,8,IHL,22,1990-91,29,2
18,San Diego Gulls,5,0,6,IHL,17,1990-91,29,1
13,Albany Choppers,1,0,2,IHL,5,1990-91,29,1
48,Erie Panthers,11,0,20,ECHL,28,1991-92,30,9
