year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1975-76,16,28,46,7,0,Fin-Jr.,34,Karpat Oulu Jr.,35
1976-77,17,15,16,4,0,Finland-2,16,Karpat Oulu,19
1977-78,18,21,19,6,0,Finland,35,Karpat Oulu,27
1977-78,18,5,9,3,0,WJC-A,6,Finland,8
1978-79,19,16,65,6,0,Finland,36,Karpat Oulu,22
1978-79,19,1,0,2,0,WJC-A,6,Finland,3
1978-79,19,7,2,3,0,Finland-Q,6,Karpat Oulu,10
1979-80,20,21,18,17,0,Finland,36,Karpat Oulu,38
1980-81,21,20,60,11,0,Finland,33,Karpat Oulu,31
1981-82,22,34,32,33,0,AHL,71,Rochester Americans,67
1982-83,23,33,65,44,0,AHL,66,Rochester Americans,77
1983-84,24,7,2,10,0,AHL,15,Rochester Americans,17
1983-84,24,9,20,4,0,Finland,23,Karpat Oulu,13
1984-85,25,8,47,6,0,Finland,22,Karpat Oulu,14
1985-86,26,26,34,10,0,Finland,33,Karpat Oulu,36
1985-86,26,0,4,3,0,WEC-A,10,Finland,3
1986-87,27,24,30,25,0,Finland,44,Karpat Oulu,49
1987-88,28,17,25,14,0,Finland,26,Karpat Oulu,31
1987-88,28,1,4,0,0,Olympics,8,Finland,1
1988-89,29,13,16,10,0,Finland,33,Karpat Oulu,23
1989-90,30,17,31,24,0,Finland-2,35,Karpat Oulu,41
1990-91,31,4,6,3,0,Finland,41,TPS Turku,7
