assists,year,games_played,points,goals,team,age,pim,plus_minus,league
22,1970-71,60,47,25,Sorel Eperviers,17,54,0,QMJHL
32,1971-72,48,61,29,Sorel Eperviers,18,30,0,QMJHL
72,1972-73,64,122,50,Sorel Eperviers,19,49,0,QMJHL
135,1973-74,69,227,92,Sorel Eperviers,20,69,0,QMJHL
24,1974-75,69,51,27,Hershey Bears,21,10,0,AHL
30,1975-76,71,55,25,Hershey Bears,22,42,0,AHL
28,1976-77,70,43,15,Rhode Island Reds,23,10,0,AHL
0,1977-78,8,2,2,Binghamton Dusters,24,2,0,AHL
0,1979-80,9,1,1,Milwaukee Admirals,26,2,0,IHL
