average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,1,0,0,WHA,22,0,11,0,0,0,0,0,0,1973-74,CHC,0,1,[],0,,4
,0,0,0,WHA,23,0,22,0,0,0,0,0,0,1974-75,MFS,0,0,[],0,,7
,22,1,0,WHA,24,0,0,15,76,8,0,0,0,1975-76,TOT,8,14,[],10.5,,74
,13,0,0,WHA,24,0,254,7,52,4,0,0,0,1975-76,MFS,4,9,[],7.7,,59
,9,1,0,WHA,24,0,111,8,24,4,0,0,0,1975-76,QBN,4,5,[],16.7,,15
,29,0,0,WHA,25,0,146,2,112,16,0,0,0,1976-77,QBN,16,13,[],14.3,,77
,13,0,0,WHA,26,0,54,4,41,4,0,0,0,1977-78,QBN,4,9,[],9.8,,33
,26,0,0,WHA,27,0,155,-5,73,12,1,0,0,1978-79,QBN,13,13,[],17.8,,70
,14,1,0,NHL,28,7,55,-21,42,6,0,0,1,1979-80,QUE,6,8,[],14.3,,63
,9,0,0,NHL,29,7,153,-3,20,2,0,0,0,1980-81,EDM,2,7,[],10.0,,58
,2,0,0,NHL,30,2,12,2,2,0,0,0,0,1981-82,EDM,0,2,[],0.0,,14
,1,0,0,NHL,31,0,6,-8,2,1,0,0,0,1982-83,STL,1,0,[],50.0,,6
