pim,team,assists,plus_minus,points,league,games_played,year,age,goals
51,Long Island Cougars,1,0,6,NAPro,17,1973-74,22,5
48,Hampton Gulls,5,0,10,SHL,13,1974-75,23,5
13,Wichita Wind,7,0,7,CHL,7,1981-82,30,0
2,Salt Lake Golden Eagles,1,0,1,CHL,5,1982-83,31,0
