pim,team,assists,plus_minus,points,league,games_played,year,age,goals
6,Philadelphia Ramblers,1,0,1,EHL,3,1961-62,23,0
21,Sudbury Wolves,3,0,5,EPHL,8,1962-63,24,2
4,Rochester Americans,1,0,1,AHL,2,1963-64,25,0
17,Rochester Americans,3,0,5,AHL,10,1964-65,26,2
12,Rochester Americans,0,0,0,AHL,12,1965-66,27,0
6,Rochester Americans,0,0,0,AHL,1,1967-68,29,0
6,Springfield Kings,0,0,0,AHL,3,1970-71,32,0
19,Baltimore Clippers,2,0,4,AHL,18,1971-72,33,2
2,Rochester Americans,1,0,1,AHL,5,1972-73,34,0
