bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,QMJHL,37,Verdun Maple Leafs,2020,16,21,0,0,202,0,0,1,0,12,0,0,0,0,0,1971-72,0,6.00,0,0
0,QMJHL,41,Laval National,2113,17,24,0,0,224,0,0,0,0,13,0,0,0,0,0,1972-73,0,6.36,0,0
0,QMJHL,63,Laval National,3687,18,30,0,0,341,0,0,3,0,29,0,0,0,0,0,1973-74,0,5.55,0,0
0,QMJHL,57,Laval National,3407,19,28,0,0,287,0,0,7,0,22,0,0,0,0,0,1974-75,0,5.05,0,0
0,AHL,14,Providence Reds,848,20,8,0,0,44,0,0,1,0,5,0,0,0,0,0,1975-76,0,3.11,0,0
0,SHL,17,Charlotte Checkers,979,20,0,0,0,36,0,0,0,2,0,0,0,0,0,0,1975-76,0,2.21,0,0
0,AHL,34,2 Teams,1885,21,0,0,0,132,0,0,0,0,0,0,0,0,0,0,1976-77,0,4.20,0,0
0,AHL,25,Rhode Island Reds,1346,21,0,0,0,94,0,0,0,0,0,0,0,0,0,0,1976-77,0,4.19,0,0
0,AHL,9,Hershey Bears,539,21,0,0,0,38,0,0,0,0,0,0,0,0,0,0,1976-77,0,4.23,0,0
0,AHL,16,Hershey Bears,872,22,6,0,0,59,0,0,3,0,4,0,0,0,0,0,1977-78,0,4.06,0,0
0,AHL,5,Hershey Bears,278,23,2,0,0,14,0,0,0,0,3,0,0,0,0,0,1978-79,0,3.02,0,0
