pim,team,assists,plus_minus,points,league,games_played,year,age,goals
45,Winnipeg Monarchs,2,0,5,MJHL,28,1949-50,17,3
59,Winnipeg Monarchs,11,0,21,MJHL,36,1950-51,18,10
111,Winnipeg Canadians,8,0,12,MJHL,36,1951-52,19,4
163,Glace Bay Miners,10,0,16,MMHL,72,1952-53,20,6
4,Pittsburgh Hornets,1,0,1,AHL,5,1953-54,21,0
115,Ottawa/Quebec,5,0,5,QHL,41,1953-54,21,0
2,Quebec Aces,2,0,2,Alx-Cup,6,1953-54,21,0
140,Pittsburgh Hornets,5,0,7,AHL,57,1954-55,22,2
151,Winnipeg Warriors,18,0,20,WHL,67,1955-56,23,2
197,Winnipeg Warriors,14,0,15,WHL,70,1956-57,24,1
136,Buffalo Bisons,7,0,7,AHL,56,1957-58,25,0
104,Saskatoon Quakers,10,0,12,WHL,62,1958-59,26,2
6,Sault Ste. Marie Thunderbirds,0,0,0,EPHL,2,1959-60,27,0
162,Spokane Spokes,14,0,18,WHL,65,1959-60,27,4
73,Calgary Stampeders,32,0,35,WHL,67,1960-61,28,3
142,Los Angeles Blades,14,0,15,WHL,70,1961-62,29,1
142,Los Angeles Blades,11,0,12,WHL,70,1962-63,30,1
75,Los Angeles Blades,7,0,7,WHL,51,1963-64,31,0
161,Vancouver Canucks,10,0,13,WHL,70,1964-65,32,3
49,Kingston Aces,10,0,11,OHA-Sr.,12,1965-66,33,1
84,Kingston Aces,19,0,23,OHA-Sr.,38,1966-67,34,4
86,Kingston Aces,14,0,15,OHA-Sr.,40,1967-68,35,1
6,Kingston Aces,0,0,0,OHA-Sr.,1,1968-69,36,0
61,Kingston Aces,9,0,10,OHA-Sr.,25,1969-70,37,1
