pim,team,assists,plus_minus,points,league,games_played,year,age,goals
16,Winnipeg Monarchs,4,0,4,MJHL,12,1949-50,17,0
52,Winnipeg Monarchs,3,0,5,M-Cup,19,1949-50,17,2
27,Winnipeg Monarchs,3,0,4,MJHL,10,1950-51,18,1
52,Winnipeg Monarchs,3,0,5,M-Cup,19,1950-51,18,2
17,Winnipeg Canadians,1,0,2,MJHL,5,1951-52,19,1
16,Winnipeg Canadians,0,0,0,M-Cup,6,1951-52,19,0
16,Winnipeg Monarchs,0,0,0,M-Cup,6,1951-52,19,0
16,Glace Bay Miners,1,0,1,MMHL,8,1952-53,20,0
0,Ottawa/Quebec,0,0,0,QHL,7,1953-54,21,0
24,Pittsburgh Hornets,2,0,2,AHL,10,1954-55,22,0
33,Winnipeg Warriors,4,0,6,WHL,14,1955-56,23,2
12,Winnipeg Warriors,1,0,2,Ed-Cup,6,1955-56,23,1
6,Calgary Stampeders,1,0,2,WHL,5,1960-61,28,1
6,Los Angeles Blades,2,0,2,WHL,3,1962-63,30,0
31,Los Angeles Blades,3,0,3,WHL,12,1963-64,31,0
10,Vancouver Canucks,1,0,1,WHL,5,1964-65,32,0
14,Kingston Aces,6,0,7,OHA-Sr.,11,1965-66,33,1
24,Guelph Regals,7,0,8,Al-Cup,69,1965-66,33,1
