year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1991-92,16,0,2,0,0,Fin-Jr.,1,HIFK Helsinki Jr.,0
1992-93,17,0,0,0,0,Fin-Jr.,2,HIFK Helsinki Jr.,0
1993-94,18,0,6,0,0,Finland,3,HIFK Helsinki,0
1994-95,19,0,0,0,0,Finland,3,HIFK Helsinki,0
1995-96,20,0,4,0,0,Finland,3,HIFK Helsinki,0
1997-98,22,2,8,0,0,Finland,9,HIFK Helsinki,2
1998-99,23,1,10,1,0,Finland,11,HIFK Helsinki,2
1998-99,23,0,0,2,0,EuroHL,4,HIFK Helsinki,0
2003-04,28,3,2,4,0,Finland,12,HIFK Helsinki,7
2004-05,29,0,6,0,0,Finland,5,HIFK Helsinki,0
2005-06,30,1,2,2,0,Finland,11,HIFK Helsinki,3
2006-07,31,0,27,1,0,Finland,2,HIFK Helsinki,1
2008-09,33,2,10,2,0,Germany,9,Hamburg Freezers,4
2010-11,35,0,36,5,0,Finland,18,Blues Espoo,5
2011-12,36,0,6,2,0,KHL,4,Dynamo Minsk,2
2012-13,37,0,4,0,0,KHL,5,Dynamo Minsk,0
