pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Winnipeg Strathconas,0,0,0,WSrHL,2,1912-13,18,0
6,Winnipeg Falcons,0,0,0,MHL-Sr.,2,1914-15,20,0
13,Winnipeg Falcons,5,0,5,Al-Cup,6,1919-20,25,0
12,Saskatoon Crescents,1,0,3,SSHL,4,1920-21,26,2
4,Calgary Tigers,0,0,0,WCHL,2,1923-24,29,0
0,Calgary Tigers,1,0,1,West-P,3,1923-24,29,0
0,Calgary Tigers,0,0,0,St-Cup,2,1923-24,29,0
2,Edmonton Eskimos,0,0,0,WHL,2,1925-26,31,0
23,Minneapolis Millers,1,0,1,AHA,8,1927-28,33,0
2,Minneapolis Millers,0,0,0,AHA,4,1928-29,34,0
8,Seattle Eskimos,0,0,0,PCHL,4,1930-31,36,0
