year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2003-04,16,32,27,45,0,GTHL,54,Toronto Jr. Canadiens,77
2004-05,17,18,45,12,-8,OHL,64,Kingston Frontenacs,30
2005-06,18,37,118,50,19,OHL,62,Kingston Frontenacs,87
2006-07,19,36,108,46,-8,OHL,61,Kingston Frontenacs,82
2006-07,19,1,2,2,-3,AHL,5,Albany River Rats,3
2007-08,20,25,93,19,-24,AHL,77,Lake Erie Monsters,44
2008-09,21,5,23,6,-4,AHL,19,Lake Erie Monsters,11
2009-10,22,0,2,0,0,AHL,2,Lake Erie Monsters,0
2010-11,23,2,0,2,5,WC-A,7,Canada,4
2012-13,25,6,24,14,0,German-2,15,Eispiraten Crimmitschau,20
2012-13,25,0,2,1,0,CzRep,5,HC Bili Tygri Liberec,1
