power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,9,4,1,NHL,1974-75,22,1,PIT,,3,21,3,0,8,,,12.5,0
0,3,0,0,NHL,1975-76,23,0,PIT,,0,0,-1,0,2,,,0.0,0
0,7,5,0,NHL,1978-79,26,1,PIT,,4,30,-2,0,11,,,9.1,1
0,3,0,0,NHL,1979-80,27,0,EDM,,0,11,1,0,3,,,0.0,0
0,3,1,0,NHL,1980-81,28,0,VAN,,1,9,-2,0,0,,,0,0
0,16,4,1,NHL,1981-82,29,2,VAN,,2,89,7,0,16,,,12.5,2
0,4,0,0,NHL,1983-84,31,0,DET,,0,21,3,0,3,,,0.0,0
