average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,2,0,0,NHL,25,2,38,2,9,0,0,0,0,1992-93,WIN,0,2,[],0.0,,14
,0,0,0,NHL,26,0,0,0,2,0,0,0,0,1993-94,FLA,0,0,[],0.0,,1
,1,0,0,NHL,27,0,35,2,3,0,0,1,0,1994-95,FLA,0,1,[],0.0,,17
,1,0,0,NHL,28,1,34,-1,6,0,0,0,0,1995-96,TOT,0,1,[],0.0,,18
,1,0,0,NHL,28,1,34,-2,6,0,0,0,0,1995-96,STL,0,1,[],0.0,,16
,0,0,0,NHL,28,0,0,1,0,0,0,0,0,1995-96,WIN,0,0,[],0,,2
,0,0,0,NHL,29,0,16,-4,4,0,0,0,0,1996-97,TOT,0,0,[],0.0,,7
,0,0,0,NHL,29,0,10,-3,2,0,0,0,0,1996-97,PHX,0,0,[],0.0,,4
,0,0,0,NHL,29,0,6,-1,2,0,0,0,0,1996-97,NYR,0,0,[],0.0,,3
,1,0,0,NHL,30,1,44,1,16,0,0,0,0,1997-98,FLA,0,1,[],0.0,,23
16:28,2,0,0,NHL,31,2,24,3,11,0,0,0,0,1998-99,TOR,0,2,[],0.0,296,18
21:28,1,0,0,NHL,32,1,2,3,4,0,0,0,0,1999-00,NYI,0,1,[],0.0,43,2
12:18,1,0,0,NHL,33,1,11,-1,4,0,0,0,0,2000-01,CGY,0,1,[],0.0,209,17
14:21,0,0,0,NHL,34,0,4,1,0,0,0,0,0,2001-02,CGY,0,0,[],0,43,3
